consumption,meter_id,reading_date_time
274.2736,12853,2018-12-19 12:00
110.7,8754,2018-12-19 12:00
115.8,8719,2018-12-19 12:00
144.76,12781,2018-12-19 12:00
219.9039,12831,2018-12-19 12:00
133.5,8743,2018-12-19 12:00
210.5556,8732,2018-12-19 12:00
118.8,12807,2018-12-19 12:00
133.625,53364,2018-12-19 12:00
103,12570,2018-12-19 12:00
259.0802,12811,2018-12-19 12:00
149.5,8733,2018-12-19 12:00
108.3,8740,2018-12-19 12:00
32.128,8763,2018-12-19 12:00
144.7589,12870,2018-12-19 12:00
79.6,8762,2018-12-19 12:00
308.7778,8749,2018-12-19 12:00
128.6,12841,2018-12-19 12:00
273.6111,8745,2018-12-19 12:00
37.9,12833,2018-12-19 12:00
177.258,8722,2018-12-19 12:00
129.3,12787,2018-12-19 12:00
337.1753,12862,2018-12-19 12:00
158.9,8759,2018-12-19 12:00
224.4127,12858,2018-12-19 12:00
119.5,8757,2018-12-19 12:00
207.417,12791,2018-12-19 12:00
114.2,8723,2018-12-19 12:00
189.8641,8729,2018-12-19 12:00
118.8,12801,2018-12-19 12:00
146.976,12821,2018-12-19 12:00
74.2,8738,2018-12-19 12:00
166.4412,8766,2018-12-19 12:00
106.9,12878,2018-12-19 12:00
153.685,8751,2018-12-19 12:00
104.6,12845,2018-12-19 12:00
254.9631,12817,2018-12-19 12:00
143.3,8736,2018-12-19 12:00
127.7381,12874,2018-12-19 12:00
67.9,14933,2018-12-19 12:00
34.8,14939,2018-12-19 12:00
102.7,14937,2018-12-19 12:00
135.212,8756,2018-12-19 12:00
98.6,14941,2018-12-19 12:00
110.218,83336,2018-12-19 12:00
79.7,83335,2018-12-19 12:00
82.8,195634,2018-12-19 12:00
200.437,8718,2018-12-19 12:30
98.8,12779,2018-12-19 12:30
178.2894,12849,2018-12-19 12:30
130.6,8752,2018-12-19 12:30
211.8502,12797,2018-12-19 12:30
95.4,8726,2018-12-19 12:30
224.413,8742,2018-12-19 12:30
115.1,12827,2018-12-19 12:30
247.8889,8725,2018-12-19 12:30
132.3,12793,2018-12-19 12:30
145.7121,8761,2018-12-19 12:30
87.2,12864,2018-12-19 12:30
233.4802,8731,2018-12-19 12:30
128.2,12805,2018-12-19 12:30
263.3024,12853,2018-12-19 12:30
112.2,8754,2018-12-19 12:30
105.8,8719,2018-12-19 12:30
133.625,12781,2018-12-19 12:30
252.89,12831,2018-12-19 12:30
128,8743,2018-12-19 12:30
210.5556,8732,2018-12-19 12:30
125.8,12807,2018-12-19 12:30
111.354,53364,2018-12-19 12:30
103.7,12570,2018-12-19 12:30
236.551,12811,2018-12-19 12:30
136.1,8733,2018-12-19 12:30
105.2,8740,2018-12-19 12:30
27.697,8763,2018-12-19 12:30
167.0297,12870,2018-12-19 12:30
73.2,8762,2018-12-19 12:30
297.75,8749,2018-12-19 12:30
133.4,12841,2018-12-19 12:30
240.7778,8745,2018-12-19 12:30
36.7,12833,2018-12-19 12:30
188.336,8722,2018-12-19 12:30
129.3,12787,2018-12-19 12:30
258.5011,12862,2018-12-19 12:30
148.6,8759,2018-12-19 12:30
201.9712,12858,2018-12-19 12:30
114.7,8757,2018-12-19 12:30
218.333,12791,2018-12-19 12:30
105.7,8723,2018-12-19 12:30
212.2009,8729,2018-12-19 12:30
151.7,12801,2018-12-19 12:30
135.67,12821,2018-12-19 12:30
73.2,8738,2018-12-19 12:30
188.6327,8766,2018-12-19 12:30
108.7,12878,2018-12-19 12:30
368.843,8751,2018-12-19 12:30
101.8,12845,2018-12-19 12:30
243.8772,12817,2018-12-19 12:30
118.7,8736,2018-12-19 12:30
127.7381,12874,2018-12-19 12:30
72.8,14933,2018-12-19 12:30
34.4,14939,2018-12-19 12:30
107.1,14937,2018-12-19 12:30
112.6763,8756,2018-12-19 12:30
104.5,14941,2018-12-19 12:30
143.283,83336,2018-12-19 12:30
75.8,83335,2018-12-19 12:30
87.5,195634,2018-12-19 12:30
178.167,8718,2018-12-19 13:00
102.1,12779,2018-12-19 13:00
178.2894,12849,2018-12-19 13:00
127,8752,2018-12-19 13:00
222.9998,12797,2018-12-19 13:00
96.1,8726,2018-12-19 13:00
224.413,8742,2018-12-19 13:00
113.9,12827,2018-12-19 13:00
150.8889,8725,2018-12-19 13:00
128.5,12793,2018-12-19 13:00
156.9214,8761,2018-12-19 13:00
84.3,12864,2018-12-19 13:00
211.2441,8731,2018-12-19 13:00
133.8,12805,2018-12-19 13:00
241.3599,12853,2018-12-19 13:00
117.5,8754,2018-12-19 13:00
105.9,8719,2018-12-19 13:00
122.49,12781,2018-12-19 13:00
219.9039,12831,2018-12-19 13:00
131,8743,2018-12-19 13:00
199.4742,8732,2018-12-19 13:00
118.8,12807,2018-12-19 13:00
133.625,53364,2018-12-19 13:00
109.2,12570,2018-12-19 13:00
236.551,12811,2018-12-19 13:00
146.8,8733,2018-12-19 13:00
108,8740,2018-12-19 13:00
28.804,8763,2018-12-19 13:00
178.1646,12870,2018-12-19 13:00
81.6,8762,2018-12-19 13:00
330.8333,8749,2018-12-19 13:00
126,12841,2018-12-19 13:00
65.6667,8745,2018-12-19 13:00
40.6,12833,2018-12-19 13:00
199.415,8722,2018-12-19 13:00
117.5,12787,2018-12-19 13:00
303.4581,12862,2018-12-19 13:00
155.6,8759,2018-12-19 13:00
190.751,12858,2018-12-19 13:00
123,8757,2018-12-19 13:00
196.5,12791,2018-12-19 13:00
114.2,8723,2018-12-19 13:00
189.8641,8729,2018-12-19 13:00
183.8,12801,2018-12-19 13:00
169.588,12821,2018-12-19 13:00
74.8,8738,2018-12-19 13:00
188.6327,8766,2018-12-19 13:00
110.3,12878,2018-12-19 13:00
461.054,8751,2018-12-19 13:00
107.6,12845,2018-12-19 13:00
243.8772,12817,2018-12-19 13:00
113.3,8736,2018-12-19 13:00
127.7381,12874,2018-12-19 13:00
74.9,14933,2018-12-19 13:00
35.9,14939,2018-12-19 13:00
110.8,14937,2018-12-19 13:00
112.6763,8756,2018-12-19 13:00
97.6,14941,2018-12-19 13:00
121.24,83336,2018-12-19 13:00
74.5,83335,2018-12-19 13:00
92.1,195634,2018-12-19 13:00
200.437,8718,2018-12-19 13:30
96.4,12779,2018-12-19 13:30
167.1468,12849,2018-12-19 13:30
127.1,8752,2018-12-19 13:30
211.8502,12797,2018-12-19 13:30
94.2,8726,2018-12-19 13:30
224.413,8742,2018-12-19 13:30
109.2,12827,2018-12-19 13:30
129.3333,8725,2018-12-19 13:30
133.7,12793,2018-12-19 13:30
123.2946,8761,2018-12-19 13:30
80.7,12864,2018-12-19 13:30
222.3616,8731,2018-12-19 13:30
138,12805,2018-12-19 13:30
274.2736,12853,2018-12-19 13:30
113.5,8754,2018-12-19 13:30
113.4,8719,2018-12-19 13:30
133.625,12781,2018-12-19 13:30
230.8996,12831,2018-12-19 13:30
122,8743,2018-12-19 13:30
166.2278,8732,2018-12-19 13:30
114,12807,2018-12-19 13:30
111.354,53364,2018-12-19 13:30
110.1,12570,2018-12-19 13:30
236.551,12811,2018-12-19 13:30
149.1,8733,2018-12-19 13:30
101.4,8740,2018-12-19 13:30
26.589,8763,2018-12-19 13:30
155.8949,12870,2018-12-19 13:30
75.3,8762,2018-12-19 13:30
275.6944,8749,2018-12-19 13:30
138.8,12841,2018-12-19 13:30
43.7778,8745,2018-12-19 13:30
37.1,12833,2018-12-19 13:30
199.415,8722,2018-12-19 13:30
119.8,12787,2018-12-19 13:30
224.7839,12862,2018-12-19 13:30
152.1,8759,2018-12-19 13:30
201.9712,12858,2018-12-19 13:30
119.6,8757,2018-12-19 13:30
207.417,12791,2018-12-19 13:30
113,8723,2018-12-19 13:30
189.8641,8729,2018-12-19 13:30
180.4,12801,2018-12-19 13:30
124.364,12821,2018-12-19 13:30
73.4,8738,2018-12-19 13:30
155.3444,8766,2018-12-19 13:30
114.9,12878,2018-12-19 13:30
184.422,8751,2018-12-19 13:30
91.6,12845,2018-12-19 13:30
243.8772,12817,2018-12-19 13:30
110,8736,2018-12-19 13:30
95.8033,12874,2018-12-19 13:30
79,14933,2018-12-19 13:30
39,14939,2018-12-19 13:30
118,14937,2018-12-19 13:30
135.212,8756,2018-12-19 13:30
86.8,14941,2018-12-19 13:30
110.218,83336,2018-12-19 13:30
71.8,83335,2018-12-19 13:30
93.1,195634,2018-12-19 13:30
155.896,8718,2018-12-19 14:00
105.6,12779,2018-12-19 14:00
178.2894,12849,2018-12-19 14:00
123.2,8752,2018-12-19 14:00
189.5498,12797,2018-12-19 14:00
101.1,8726,2018-12-19 14:00
224.413,8742,2018-12-19 14:00
109,12827,2018-12-19 14:00
150.8889,8725,2018-12-19 14:00
136.3,12793,2018-12-19 14:00
134.5039,8761,2018-12-19 14:00
82.8,12864,2018-12-19 14:00
222.3616,8731,2018-12-19 14:00
126.7,12805,2018-12-19 14:00
285.2438,12853,2018-12-19 14:00
118.4,8754,2018-12-19 14:00
114.9,8719,2018-12-19 14:00
122.49,12781,2018-12-19 14:00
241.8942,12831,2018-12-19 14:00
126.5,8743,2018-12-19 14:00
177.3103,8732,2018-12-19 14:00
112.8,12807,2018-12-19 14:00
111.354,53364,2018-12-19 14:00
105.6,12570,2018-12-19 14:00
214.023,12811,2018-12-19 14:00
149.3,8733,2018-12-19 14:00
98.5,8740,2018-12-19 14:00
27.697,8763,2018-12-19 14:00
144.7589,12870,2018-12-19 14:00
70.9,8762,2018-12-19 14:00
308.7778,8749,2018-12-19 14:00
150.8,12841,2018-12-19 14:00
54.7222,8745,2018-12-19 14:00
37.8,12833,2018-12-19 14:00
144.022,8722,2018-12-19 14:00
118.2,12787,2018-12-19 14:00
337.1753,12862,2018-12-19 14:00
148,8759,2018-12-19 14:00
201.9712,12858,2018-12-19 14:00
113.8,8757,2018-12-19 14:00
207.417,12791,2018-12-19 14:00
116.8,8723,2018-12-19 14:00
178.6963,8729,2018-12-19 14:00
175.1,12801,2018-12-19 14:00
124.364,12821,2018-12-19 14:00
74.1,8738,2018-12-19 14:00
155.3444,8766,2018-12-19 14:00
107.4,12878,2018-12-19 14:00
276.633,8751,2018-12-19 14:00
88.8,12845,2018-12-19 14:00
232.7925,12817,2018-12-19 14:00
108.1,8736,2018-12-19 14:00
159.6718,12874,2018-12-19 14:00
77.4,14933,2018-12-19 14:00
30.6,14939,2018-12-19 14:00
108,14937,2018-12-19 14:00
135.212,8756,2018-12-19 14:00
83.1,14941,2018-12-19 14:00
99.196,83336,2018-12-19 14:00
70.2,83335,2018-12-19 14:00
89.9,195634,2018-12-19 14:00
189.302,8718,2018-12-19 14:30
106.1,12779,2018-12-19 14:30
178.2894,12849,2018-12-19 14:30
123.3,8752,2018-12-19 14:30
189.5498,12797,2018-12-19 14:30
89.5,8726,2018-12-19 14:30
224.413,8742,2018-12-19 14:30
123,12827,2018-12-19 14:30
150.8889,8725,2018-12-19 14:30
134,12793,2018-12-19 14:30
156.9214,8761,2018-12-19 14:30
80.2,12864,2018-12-19 14:30
222.3616,8731,2018-12-19 14:30
122.8,12805,2018-12-19 14:30
274.2736,12853,2018-12-19 14:30
116.5,8754,2018-12-19 14:30
110.4,8719,2018-12-19 14:30
122.49,12781,2018-12-19 14:30
252.89,12831,2018-12-19 14:30
124.5,8743,2018-12-19 14:30
188.3917,8732,2018-12-19 14:30
109.4,12807,2018-12-19 14:30
122.49,53364,2018-12-19 14:30
105.3,12570,2018-12-19 14:30
236.551,12811,2018-12-19 14:30
145.2,8733,2018-12-19 14:30
100.7,8740,2018-12-19 14:30
28.804,8763,2018-12-19 14:30
155.8949,12870,2018-12-19 14:30
66.9,8762,2018-12-19 14:30
286.7222,8749,2018-12-19 14:30
135.8,12841,2018-12-19 14:30
54.7222,8745,2018-12-19 14:30
40.8,12833,2018-12-19 14:30
166.179,8722,2018-12-19 14:30
116.2,12787,2018-12-19 14:30
236.0226,12862,2018-12-19 14:30
140.8,8759,2018-12-19 14:30
235.6329,12858,2018-12-19 14:30
113,8757,2018-12-19 14:30
185.583,12791,2018-12-19 14:30
104.1,8723,2018-12-19 14:30
189.8641,8729,2018-12-19 14:30
157.3,12801,2018-12-19 14:30
135.67,12821,2018-12-19 14:30
72,8738,2018-12-19 14:30
188.6327,8766,2018-12-19 14:30
111.3,12878,2018-12-19 14:30
491.791,8751,2018-12-19 14:30
93.2,12845,2018-12-19 14:30
188.4511,12817,2018-12-19 14:30
113.3,8736,2018-12-19 14:30
95.8033,12874,2018-12-19 14:30
68.7,14933,2018-12-19 14:30
34.9,14939,2018-12-19 14:30
103.6,14937,2018-12-19 14:30
101.409,8756,2018-12-19 14:30
95.7,14941,2018-12-19 14:30
99.196,83336,2018-12-19 14:30
67.8,83335,2018-12-19 14:30
86.4,195634,2018-12-19 14:30
211.573,8718,2018-12-19 15:00
105.8,12779,2018-12-19 15:00
189.433,12849,2018-12-19 15:00
118.3,8752,2018-12-19 15:00
178.4001,12797,2018-12-19 15:00
90.5,8726,2018-12-19 15:00
235.633,8742,2018-12-19 15:00
117.3,12827,2018-12-19 15:00
194,8725,2018-12-19 15:00
135.6,12793,2018-12-19 15:00
134.5039,8761,2018-12-19 15:00
81.6,12864,2018-12-19 15:00
222.3616,8731,2018-12-19 15:00
126.9,12805,2018-12-19 15:00
274.2736,12853,2018-12-19 15:00
127,8754,2018-12-19 15:00
111.4,8719,2018-12-19 15:00
133.625,12781,2018-12-19 15:00
197.9135,12831,2018-12-19 15:00
124,8743,2018-12-19 15:00
188.3917,8732,2018-12-19 15:00
110.8,12807,2018-12-19 15:00
122.49,53364,2018-12-19 15:00
106.9,12570,2018-12-19 15:00
225.287,12811,2018-12-19 15:00
152.4,8733,2018-12-19 15:00
104.3,8740,2018-12-19 15:00
27.697,8763,2018-12-19 15:00
144.7589,12870,2018-12-19 15:00
77.5,8762,2018-12-19 15:00
264.6667,8749,2018-12-19 15:00
138.4,12841,2018-12-19 15:00
175.1111,8745,2018-12-19 15:00
42.7,12833,2018-12-19 15:00
199.415,8722,2018-12-19 15:00
114.9,12787,2018-12-19 15:00
370.8925,12862,2018-12-19 15:00
137,8759,2018-12-19 15:00
201.9712,12858,2018-12-19 15:00
118.4,8757,2018-12-19 15:00
218.333,12791,2018-12-19 15:00
107.6,8723,2018-12-19 15:00
212.2009,8729,2018-12-19 15:00
163.4,12801,2018-12-19 15:00
146.976,12821,2018-12-19 15:00
68.6,8738,2018-12-19 15:00
155.3444,8766,2018-12-19 15:00
107.5,12878,2018-12-19 15:00
215.159,8751,2018-12-19 15:00
89.6,12845,2018-12-19 15:00
188.4511,12817,2018-12-19 15:00
101.9,8736,2018-12-19 15:00
127.7381,12874,2018-12-19 15:00
71,14933,2018-12-19 15:00
31.9,14939,2018-12-19 15:00
103,14937,2018-12-19 15:00
112.6763,8756,2018-12-19 15:00
100.2,14941,2018-12-19 15:00
99.196,83336,2018-12-19 15:00
73.3,83335,2018-12-19 15:00
93.7,195634,2018-12-19 15:00
200.437,8718,2018-12-19 15:30
101.6,12779,2018-12-19 15:30
189.433,12849,2018-12-19 15:30
128.2,8752,2018-12-19 15:30
156.0997,12797,2018-12-19 15:30
83.9,8726,2018-12-19 15:30
201.971,8742,2018-12-19 15:30
123.3,12827,2018-12-19 15:30
204.7778,8725,2018-12-19 15:30
138.6,12793,2018-12-19 15:30
156.9214,8761,2018-12-19 15:30
83.2,12864,2018-12-19 15:30
233.4802,8731,2018-12-19 15:30
129.4,12805,2018-12-19 15:30
241.3599,12853,2018-12-19 15:30
122.2,8754,2018-12-19 15:30
119.5,8719,2018-12-19 15:30
133.625,12781,2018-12-19 15:30
219.9039,12831,2018-12-19 15:30
116.5,8743,2018-12-19 15:30
221.637,8732,2018-12-19 15:30
117.8,12807,2018-12-19 15:30
122.49,53364,2018-12-19 15:30
107.6,12570,2018-12-19 15:30
236.551,12811,2018-12-19 15:30
155.2,8733,2018-12-19 15:30
99.3,8740,2018-12-19 15:30
26.589,8763,2018-12-19 15:30
144.7589,12870,2018-12-19 15:30
76.4,8762,2018-12-19 15:30
275.6944,8749,2018-12-19 15:30
141,12841,2018-12-19 15:30
273.6111,8745,2018-12-19 15:30
45,12833,2018-12-19 15:30
177.258,8722,2018-12-19 15:30
116.6,12787,2018-12-19 15:30
213.5441,12862,2018-12-19 15:30
140.9,8759,2018-12-19 15:30
235.6329,12858,2018-12-19 15:30
118.6,8757,2018-12-19 15:30
185.583,12791,2018-12-19 15:30
112.8,8723,2018-12-19 15:30
178.6963,8729,2018-12-19 15:30
144.6,12801,2018-12-19 15:30
146.976,12821,2018-12-19 15:30
70.7,8738,2018-12-19 15:30
155.3444,8766,2018-12-19 15:30
94.3,12878,2018-12-19 15:30
338.106,8751,2018-12-19 15:30
96.2,12845,2018-12-19 15:30
232.7925,12817,2018-12-19 15:30
100.2,8736,2018-12-19 15:30
127.7381,12874,2018-12-19 15:30
77,14933,2018-12-19 15:30
32.9,14939,2018-12-19 15:30
109.9,14937,2018-12-19 15:30
146.4794,8756,2018-12-19 15:30
99.6,14941,2018-12-19 15:30
143.283,83336,2018-12-19 15:30
72.2,83335,2018-12-19 15:30
92.6,195634,2018-12-19 15:30
178.167,8718,2018-12-19 16:00
102.1,12779,2018-12-19 16:00
189.433,12849,2018-12-19 16:00
137.4,8752,2018-12-19 16:00
211.8502,12797,2018-12-19 16:00
101.4,8726,2018-12-19 16:00
280.516,8742,2018-12-19 16:00
122,12827,2018-12-19 16:00
129.3333,8725,2018-12-19 16:00
139.9,12793,2018-12-19 16:00
168.1297,8761,2018-12-19 16:00
81.7,12864,2018-12-19 16:00
211.2441,8731,2018-12-19 16:00
132.8,12805,2018-12-19 16:00
296.215,12853,2018-12-19 16:00
126.9,8754,2018-12-19 16:00
114,8719,2018-12-19 16:00
133.625,12781,2018-12-19 16:00
208.9092,12831,2018-12-19 16:00
124.5,8743,2018-12-19 16:00
199.4742,8732,2018-12-19 16:00
121.2,12807,2018-12-19 16:00
122.49,53364,2018-12-19 16:00
108.9,12570,2018-12-19 16:00
270.3442,12811,2018-12-19 16:00
152.9,8733,2018-12-19 16:00
99.3,8740,2018-12-19 16:00
31.02,8763,2018-12-19 16:00
155.8949,12870,2018-12-19 16:00
76.3,8762,2018-12-19 16:00
286.7222,8749,2018-12-19 16:00
139.8,12841,2018-12-19 16:00
251.7222,8745,2018-12-19 16:00
49.6,12833,2018-12-19 16:00
188.336,8722,2018-12-19 16:00
116.6,12787,2018-12-19 16:00
382.1323,12862,2018-12-19 16:00
152.8,8759,2018-12-19 16:00
258.0743,12858,2018-12-19 16:00
112.2,8757,2018-12-19 16:00
229.25,12791,2018-12-19 16:00
115.5,8723,2018-12-19 16:00
379.7283,8729,2018-12-19 16:00
144.1,12801,2018-12-19 16:00
158.282,12821,2018-12-19 16:00
75.8,8738,2018-12-19 16:00
210.8252,8766,2018-12-19 16:00
103.5,12878,2018-12-19 16:00
122.948,8751,2018-12-19 16:00
92,12845,2018-12-19 16:00
210.6218,12817,2018-12-19 16:00
99.7,8736,2018-12-19 16:00
127.7381,12874,2018-12-19 16:00
85,14933,2018-12-19 16:00
36.5,14939,2018-12-19 16:00
121.4,14937,2018-12-19 16:00
135.212,8756,2018-12-19 16:00
92,14941,2018-12-19 16:00
121.24,83336,2018-12-19 16:00
77.7,83335,2018-12-19 16:00
87.2,195634,2018-12-19 16:00
222.708,8718,2018-12-19 16:30
107.5,12779,2018-12-19 16:30
211.7192,12849,2018-12-19 16:30
135.5,8752,2018-12-19 16:30
200.6994,12797,2018-12-19 16:30
97.8,8726,2018-12-19 16:30
235.633,8742,2018-12-19 16:30
127,12827,2018-12-19 16:30
194,8725,2018-12-19 16:30
137.5,12793,2018-12-19 16:30
168.1297,8761,2018-12-19 16:30
88.5,12864,2018-12-19 16:30
244.5977,8731,2018-12-19 16:30
135.9,12805,2018-12-19 16:30
318.1564,12853,2018-12-19 16:30
139.3,8754,2018-12-19 16:30
116,8719,2018-12-19 16:30
122.49,12781,2018-12-19 16:30
208.9092,12831,2018-12-19 16:30
127,8743,2018-12-19 16:30
166.2278,8732,2018-12-19 16:30
120.6,12807,2018-12-19 16:30
144.76,53364,2018-12-19 16:30
111,12570,2018-12-19 16:30
247.8162,12811,2018-12-19 16:30
149.4,8733,2018-12-19 16:30
105.1,8740,2018-12-19 16:30
29.912,8763,2018-12-19 16:30
167.0297,12870,2018-12-19 16:30
78.6,8762,2018-12-19 16:30
330.8333,8749,2018-12-19 16:30
136.9,12841,2018-12-19 16:30
262.6667,8745,2018-12-19 16:30
50.8,12833,2018-12-19 16:30
210.493,8722,2018-12-19 16:30
118.7,12787,2018-12-19 16:30
202.3054,12862,2018-12-19 16:30
154.7,8759,2018-12-19 16:30
246.8542,12858,2018-12-19 16:30
122.2,8757,2018-12-19 16:30
229.25,12791,2018-12-19 16:30
115.7,8723,2018-12-19 16:30
390.8972,8729,2018-12-19 16:30
128.5,12801,2018-12-19 16:30
146.976,12821,2018-12-19 16:30
83.6,8738,2018-12-19 16:30
210.8252,8766,2018-12-19 16:30
106.5,12878,2018-12-19 16:30
338.106,8751,2018-12-19 16:30
96,12845,2018-12-19 16:30
232.7925,12817,2018-12-19 16:30
99,8736,2018-12-19 16:30
159.6718,12874,2018-12-19 16:30
83.1,14933,2018-12-19 16:30
44.2,14939,2018-12-19 16:30
127.3,14937,2018-12-19 16:30
169.0151,8756,2018-12-19 16:30
91.9,14941,2018-12-19 16:30
110.218,83336,2018-12-19 16:30
76.8,83335,2018-12-19 16:30
93,195634,2018-12-19 16:30
211.573,8718,2018-12-19 17:00
99.3,12779,2018-12-19 17:00
200.5756,12849,2018-12-19 17:00
136.5,8752,2018-12-19 17:00
189.5498,12797,2018-12-19 17:00
100.4,8726,2018-12-19 17:00
258.075,8742,2018-12-19 17:00
138.2,12827,2018-12-19 17:00
215.5556,8725,2018-12-19 17:00
143,12793,2018-12-19 17:00
145.7121,8761,2018-12-19 17:00
87,12864,2018-12-19 17:00
266.8339,8731,2018-12-19 17:00
147.6,12805,2018-12-19 17:00
373.0116,12853,2018-12-19 17:00
129.1,8754,2018-12-19 17:00
109.5,8719,2018-12-19 17:00
133.625,12781,2018-12-19 17:00
230.8996,12831,2018-12-19 17:00
124.5,8743,2018-12-19 17:00
199.4742,8732,2018-12-19 17:00
123,12807,2018-12-19 17:00
133.625,53364,2018-12-19 17:00
108.8,12570,2018-12-19 17:00
259.0802,12811,2018-12-19 17:00
153.3,8733,2018-12-19 17:00
107.8,8740,2018-12-19 17:00
27.697,8763,2018-12-19 17:00
189.3006,12870,2018-12-19 17:00
79.8,8762,2018-12-19 17:00
341.8611,8749,2018-12-19 17:00
146.3,12841,2018-12-19 17:00
262.6667,8745,2018-12-19 17:00
52.4,12833,2018-12-19 17:00
210.493,8722,2018-12-19 17:00
124.5,12787,2018-12-19 17:00
393.371,12862,2018-12-19 17:00
157.7,8759,2018-12-19 17:00
291.736,12858,2018-12-19 17:00
138.3,8757,2018-12-19 17:00
207.417,12791,2018-12-19 17:00
118.1,8723,2018-12-19 17:00
335.0548,8729,2018-12-19 17:00
127.3,12801,2018-12-19 17:00
158.282,12821,2018-12-19 17:00
90.3,8738,2018-12-19 17:00
177.5369,8766,2018-12-19 17:00
110.3,12878,2018-12-19 17:00
368.843,8751,2018-12-19 17:00
92.8,12845,2018-12-19 17:00
232.7925,12817,2018-12-19 17:00
93.3,8736,2018-12-19 17:00
191.6066,12874,2018-12-19 17:00
84.4,14933,2018-12-19 17:00
47.6,14939,2018-12-19 17:00
132.1,14937,2018-12-19 17:00
135.212,8756,2018-12-19 17:00
101,14941,2018-12-19 17:00
110.218,83336,2018-12-19 17:00
82.1,83335,2018-12-19 17:00
91.6,195634,2018-12-19 17:00
211.573,8718,2018-12-19 17:30
106.6,12779,2018-12-19 17:30
200.5756,12849,2018-12-19 17:30
142.6,8752,2018-12-19 17:30
234.1495,12797,2018-12-19 17:30
97.4,8726,2018-12-19 17:30
291.736,8742,2018-12-19 17:30
130.7,12827,2018-12-19 17:30
129.3333,8725,2018-12-19 17:30
143.5,12793,2018-12-19 17:30
179.3379,8761,2018-12-19 17:30
88.7,12864,2018-12-19 17:30
266.8339,8731,2018-12-19 17:30
143.6,12805,2018-12-19 17:30
351.0691,12853,2018-12-19 17:30
131.2,8754,2018-12-19 17:30
110.5,8719,2018-12-19 17:30
144.76,12781,2018-12-19 17:30
285.875,12831,2018-12-19 17:30
125.5,8743,2018-12-19 17:30
243.8009,8732,2018-12-19 17:30
127.6,12807,2018-12-19 17:30
144.76,53364,2018-12-19 17:30
110.2,12570,2018-12-19 17:30
259.0802,12811,2018-12-19 17:30
159.3,8733,2018-12-19 17:30
116.6,8740,2018-12-19 17:30
23.265,8763,2018-12-19 17:30
189.3006,12870,2018-12-19 17:30
87.6,8762,2018-12-19 17:30
374.9444,8749,2018-12-19 17:30
150.3,12841,2018-12-19 17:30
262.6667,8745,2018-12-19 17:30
59.7,12833,2018-12-19 17:30
188.336,8722,2018-12-19 17:30
129.6,12787,2018-12-19 17:30
236.0226,12862,2018-12-19 17:30
161.7,8759,2018-12-19 17:30
314.1775,12858,2018-12-19 17:30
141,8757,2018-12-19 17:30
196.5,12791,2018-12-19 17:30
122,8723,2018-12-19 17:30
212.2009,8729,2018-12-19 17:30
166.9,12801,2018-12-19 17:30
180.894,12821,2018-12-19 17:30
89.9,8738,2018-12-19 17:30
221.9209,8766,2018-12-19 17:30
120.7,12878,2018-12-19 17:30
184.422,8751,2018-12-19 17:30
90,12845,2018-12-19 17:30
254.9631,12817,2018-12-19 17:30
114,8736,2018-12-19 17:30
127.7381,12874,2018-12-19 17:30
84,14933,2018-12-19 17:30
49.9,14939,2018-12-19 17:30
133.9,14937,2018-12-19 17:30
146.4794,8756,2018-12-19 17:30
96.6,14941,2018-12-19 17:30
99.196,83336,2018-12-19 17:30
76,83335,2018-12-19 17:30
91.3,195634,2018-12-19 17:30
244.979,8718,2018-12-19 18:00
103.6,12779,2018-12-19 18:00
234.0054,12849,2018-12-19 18:00
148.3,8752,2018-12-19 18:00
234.1495,12797,2018-12-19 18:00
102.8,8726,2018-12-19 18:00
280.516,8742,2018-12-19 18:00
143.7,12827,2018-12-19 18:00
194,8725,2018-12-19 18:00
144.5,12793,2018-12-19 18:00
168.1297,8761,2018-12-19 18:00
91.3,12864,2018-12-19 18:00
277.9525,8731,2018-12-19 18:00
143.1,12805,2018-12-19 18:00
362.0403,12853,2018-12-19 18:00
135.2,8754,2018-12-19 18:00
116.7,8719,2018-12-19 18:00
133.625,12781,2018-12-19 18:00
241.8942,12831,2018-12-19 18:00
130.5,8743,2018-12-19 18:00
199.4742,8732,2018-12-19 18:00
129.6,12807,2018-12-19 18:00
155.896,53364,2018-12-19 18:00
114.2,12570,2018-12-19 18:00
270.3442,12811,2018-12-19 18:00
159.8,8733,2018-12-19 18:00
115.4,8740,2018-12-19 18:00
27.697,8763,2018-12-19 18:00
189.3006,12870,2018-12-19 18:00
83.4,8762,2018-12-19 18:00
374.9444,8749,2018-12-19 18:00
158.6,12841,2018-12-19 18:00
262.6667,8745,2018-12-19 18:00
57.1,12833,2018-12-19 18:00
210.493,8722,2018-12-19 18:00
133.3,12787,2018-12-19 18:00
314.6968,12862,2018-12-19 18:00
151.1,8759,2018-12-19 18:00
280.5158,12858,2018-12-19 18:00
134.5,8757,2018-12-19 18:00
240.167,12791,2018-12-19 18:00
121.2,8723,2018-12-19 18:00
212.2009,8729,2018-12-19 18:00
175.4,12801,2018-12-19 18:00
180.894,12821,2018-12-19 18:00
84.2,8738,2018-12-19 18:00
221.9209,8766,2018-12-19 18:00
130.4,12878,2018-12-19 18:00
645.476,8751,2018-12-19 18:00
103.7,12845,2018-12-19 18:00
232.7925,12817,2018-12-19 18:00
119.1,8736,2018-12-19 18:00
127.7381,12874,2018-12-19 18:00
